order_id;return_id;order_date;return_date;return_delay_days;product_name;category;quantity;unit_price;return_amount;return_reason;return_status;sales_channel;carrier;region;city
CMD-11611;RET-21611;2025-01-22;2025-01-25;3;Complément alimentaire;Beauté & Santé;2;47.22;94.44;Livraison endommagée;Remboursé;Site web;Mondial Relay;Auvergne-Rhône-Alpes;Grenoble
CMD-11612;RET-21612;2024-04-14;2024-04-15;1;Chaussures;Vêtements;1;274.93;274.93;Ne correspond pas à la description;Remboursé;Site web;UPS;Normandie;Le Havre
CMD-11613;RET-21613;2024-07-17;2024-08-07;21;Sérum visage;Beauté & Santé;1;218.11;218.11;Mauvaise taille / couleur;Refusé;Site web;Mondial Relay;Occitanie;Toulouse
CMD-11614;RET-21614;2024-11-08;2024-11-11;3;Crème hydratante;Beauté & Santé;1;145.26;145.26;Produit défectueux;Remboursé;Site web;UPS;Nouvelle-Aquitaine;Limoges
CMD-11615;RET-21615;2024-09-23;2024-10-08;15;T-shirt;Vêtements;1;215.98;215.98;Produit défectueux;Remboursé;Site web;Chronopost;Auvergne-Rhône-Alpes;Lyon
CMD-11616;RET-21616;2024-03-19;2024-03-23;4;Crème hydratante;Beauté & Santé;2;56.24;112.48;Changement d'avis;Remboursé;Site web;Chronopost;Provence-Alpes-Côte d'Azur;Toulon
CMD-11617;RET-21617;2024-06-07;2024-07-07;30;Sérum visage;Beauté & Santé;1;109.83;109.83;Mauvaise taille / couleur;Remboursé;Site web;Chronopost;Occitanie;Montpellier
CMD-11618;RET-21618;2024-10-17;2024-11-07;21;Cadre photo;Maison & Jardin;1;60.87;60.87;Produit défectueux;Remboursé;Marketplace;UPS;Hauts-de-France;Lille
CMD-11619;RET-21619;2025-01-12;2025-01-29;17;Veste;Vêtements;1;205.99;205.99;Produit défectueux;Remboursé;Site web;Mondial Relay;Provence-Alpes-Côte d'Azur;Marseille
CMD-11620;RET-21620;2024-06-05;2024-06-28;23;Tapis;Maison & Jardin;3;139.37;418.11;Changement d'avis;Remboursé;Téléphone;Mondial Relay;Auvergne-Rhône-Alpes;Clermont-Ferrand
CMD-11621;RET-21621;2024-12-28;2025-01-09;12;Chaussures;Vêtements;2;289.99;579.98;Délai de livraison trop long;Remboursé;Site web;UPS;Auvergne-Rhône-Alpes;Lyon
CMD-11622;RET-21622;2024-08-28;2024-09-15;18;Cadre photo;Maison & Jardin;2;141.71;283.42;Livraison endommagée;Remboursé;Site web;Chronopost;Nouvelle-Aquitaine;Bordeaux
CMD-11623;RET-21623;2024-03-11;2024-03-16;5;Tapis de yoga;Sport & Loisirs;2;51.86;103.72;Mauvaise taille / couleur;Échangé;Site web;Chronopost;Normandie;Rouen
CMD-11624;RET-21624;2024-12-29;2025-01-18;20;Chargeur;Électronique;3;255.33;765.99;Mauvaise taille / couleur;Échangé;Site web;Chronopost;Auvergne-Rhône-Alpes;Grenoble
CMD-11625;RET-21625;2024-05-01;2024-05-29;28;Cadre photo;Maison & Jardin;3;331.35;994.05;Ne correspond pas à la description;Refusé;Site web;Colissimo;Auvergne-Rhône-Alpes;Grenoble
CMD-11626;RET-21626;2024-06-19;2024-07-12;23;Lampe;Maison & Jardin;1;29.94;29.94;Ne correspond pas à la description;En cours de traitement;Téléphone;Mondial Relay;Île-de-France;Versailles
CMD-11627;RET-21627;2025-01-19;2025-02-03;15;Plante artificielle;Maison & Jardin;2;221.79;443.58;Mauvaise taille / couleur;En cours de traitement;Site web;DHL;Provence-Alpes-Côte d'Azur;Nice
CMD-11628;RET-21628;2024-10-01;2024-10-28;27;Pantalon;Vêtements;2;173.05;346.1;Livraison endommagée;Remboursé;Site web;Colissimo;Auvergne-Rhône-Alpes;Lyon
CMD-11629;RET-21629;2024-03-20;2024-04-07;18;Smartphone;Électronique;3;51.7;155.1;Commande en double;Échangé;Site web;Chronopost;Occitanie;Toulouse
CMD-11630;RET-21630;2024-04-18;2024-05-03;15;Résistance élastique;Sport & Loisirs;1;176.25;176.25;Produit défectueux;Remboursé;Site web;DHL;Grand Est;Metz
CMD-11631;RET-21631;2024-10-13;2024-10-17;4;Chaussures;Vêtements;1;305.27;305.27;Changement d'avis;Remboursé;Site web;Colissimo;Auvergne-Rhône-Alpes;Grenoble
CMD-11632;RET-21632;2024-09-23;2024-10-08;15;Tablette;Électronique;1;167.06;167.06;Produit défectueux;Remboursé;Marketplace;DHL;Occitanie;Montpellier
CMD-11633;RET-21633;2024-11-24;2024-12-03;9;Résistance élastique;Sport & Loisirs;1;282.35;282.35;Changement d'avis;Remboursé;Application mobile;Chronopost;Nouvelle-Aquitaine;Bordeaux
CMD-11634;RET-21634;2024-08-23;2024-09-10;18;Brosse à dents électrique;Beauté & Santé;2;154.81;309.62;Ne correspond pas à la description;Remboursé;Site web;Colissimo;Grand Est;Metz
CMD-11635;RET-21635;2024-08-15;2024-08-22;7;Chaussures;Vêtements;2;63.24;126.48;Livraison endommagée;En cours de traitement;Site web;Chronopost;Bretagne;Brest
CMD-11636;RET-21636;2024-04-07;2024-04-19;12;Crème hydratante;Beauté & Santé;3;91.79;275.37;Livraison endommagée;Remboursé;Site web;DHL;Nouvelle-Aquitaine;Limoges
CMD-11637;RET-21637;2024-09-20;2024-10-04;14;Tapis de yoga;Sport & Loisirs;2;338.13;676.26;Commande en double;En cours de traitement;Site web;Mondial Relay;Normandie;Rouen
CMD-11638;RET-21638;2024-11-01;2024-11-23;22;Tapis de yoga;Sport & Loisirs;2;22.7;45.4;Ne correspond pas à la description;En cours de traitement;Application mobile;Mondial Relay;Hauts-de-France;Valenciennes
CMD-11639;RET-21639;2025-02-19;2025-02-26;28;Cadre photo;Maison & Jardin;1;117.12;117.12;Commande en double;Remboursé;Application mobile;Mondial Relay;Auvergne-Rhône-Alpes;Grenoble
CMD-11640;RET-21640;2024-03-17;2024-04-12;26;Brosse à dents électrique;Beauté & Santé;3;292.24;876.72;Commande en double;Remboursé;Application mobile;Chronopost;Bretagne;Brest
CMD-11641;RET-21641;2025-01-23;2025-01-26;3;Robe;Vêtements;3;159.27;477.81;Mauvaise taille / couleur;Échangé;Site web;UPS;Auvergne-Rhône-Alpes;Grenoble
CMD-11642;RET-21642;2024-09-09;2024-09-13;4;Pantalon;Vêtements;2;107.46;214.92;Mauvaise taille / couleur;Remboursé;Site web;Chronopost;Île-de-France;Boulogne-Billancourt
CMD-11643;RET-21643;2024-08-10;2024-08-24;14;Pantalon;Vêtements;3;244.22;732.66;Mauvaise taille / couleur;Remboursé;Application mobile;Colissimo;Pays de la Loire;Le Mans
CMD-11644;RET-21644;2025-01-04;2025-01-19;15;Smartphone;Électronique;3;289.67;869.01;Livraison endommagée;En cours de traitement;Téléphone;Chronopost;Hauts-de-France;Lille
CMD-11645;RET-21645;2024-03-11;2024-03-18;7;Tapis de yoga;Sport & Loisirs;3;166.65;499.95;Produit défectueux;Remboursé;Marketplace;Colissimo;Pays de la Loire;Nantes
CMD-11646;RET-21646;2025-01-14;2025-02-09;26;Lampe;Maison & Jardin;3;330.86;992.58;Ne correspond pas à la description;Échangé;Application mobile;Mondial Relay;Auvergne-Rhône-Alpes;Lyon
CMD-11647;RET-21647;2024-12-27;2025-01-13;17;Parfum;Beauté & Santé;1;315.13;315.13;Délai de livraison trop long;Échangé;Application mobile;Mondial Relay;Auvergne-Rhône-Alpes;Grenoble
CMD-11648;RET-21648;2024-07-24;2024-08-23;30;Crème hydratante;Beauté & Santé;1;339.97;339.97;Ne correspond pas à la description;Remboursé;Marketplace;UPS;Grand Est;Reims
CMD-11649;RET-21649;2024-08-27;2024-09-13;17;Sérum visage;Beauté & Santé;3;344.17;1032.51;Mauvaise taille / couleur;Remboursé;Site web;Colissimo;Pays de la Loire;Angers
CMD-11650;RET-21650;2024-07-08;2024-07-26;18;Chargeur;Électronique;2;118.87;237.74;Livraison endommagée;Remboursé;Site web;Mondial Relay;Auvergne-Rhône-Alpes;Lyon
CMD-11651;RET-21651;2024-09-20;2024-09-23;3;Tablette;Électronique;3;312.94;938.82;Commande en double;Échangé;Site web;Mondial Relay;Normandie;Caen
CMD-11652;RET-21652;2024-05-14;2024-05-29;15;Casque vélo;Sport & Loisirs;3;326.27;978.81;Changement d'avis;Remboursé;Application mobile;Chronopost;Bretagne;Quimper
CMD-11653;RET-21653;2025-02-26;2025-02-26;4;Lampe;Maison & Jardin;3;154.0;462.0;Produit défectueux;En cours de traitement;Application mobile;Chronopost;Provence-Alpes-Côte d'Azur;Nice
CMD-11654;RET-21654;2024-11-02;2024-11-12;10;Complément alimentaire;Beauté & Santé;1;123.32;123.32;Produit défectueux;Refusé;Application mobile;UPS;Grand Est;Reims
CMD-11655;RET-21655;2024-05-30;2024-06-09;10;Montre connectée;Électronique;2;248.68;497.36;Ne correspond pas à la description;Remboursé;Marketplace;Mondial Relay;Hauts-de-France;Valenciennes
CMD-11656;RET-21656;2024-10-03;2024-10-04;1;Plante artificielle;Maison & Jardin;3;116.21;348.63;Produit défectueux;Échangé;Site web;Chronopost;Auvergne-Rhône-Alpes;Grenoble
CMD-11657;RET-21657;2024-05-18;2024-06-17;30;Cadre photo;Maison & Jardin;1;290.68;290.68;Mauvaise taille / couleur;Remboursé;Application mobile;Mondial Relay;Grand Est;Reims
CMD-11658;RET-21658;2024-06-19;2024-06-28;9;Parfum;Beauté & Santé;3;246.87;740.61;Produit défectueux;Remboursé;Téléphone;UPS;Occitanie;Nîmes
CMD-11659;RET-21659;2024-10-29;2024-11-03;5;Parfum;Beauté & Santé;3;205.76;617.28;Changement d'avis;Remboursé;Site web;Chronopost;Grand Est;Strasbourg
CMD-11660;RET-21660;2024-04-24;2024-05-13;19;Veste;Vêtements;3;266.87;800.61;Commande en double;Refusé;Marketplace;UPS;Normandie;Le Havre
CMD-11661;RET-21661;2024-04-22;2024-04-30;8;Robe;Vêtements;3;148.6;445.8;Produit défectueux;Remboursé;Téléphone;DHL;Île-de-France;Boulogne-Billancourt
CMD-11662;RET-21662;2024-12-07;2024-12-24;17;Chargeur;Électronique;2;275.12;550.24;Ne correspond pas à la description;Refusé;Marketplace;UPS;Île-de-France;Paris
CMD-11663;RET-21663;2024-05-11;2024-05-20;9;Montre connectée;Électronique;1;155.83;155.83;Changement d'avis;Remboursé;Marketplace;UPS;Île-de-France;Paris
CMD-11664;RET-21664;2024-09-19;2024-10-17;28;Chargeur;Électronique;3;174.64;523.92;Produit défectueux;Remboursé;Application mobile;Mondial Relay;Auvergne-Rhône-Alpes;Clermont-Ferrand
CMD-11665;RET-21665;2025-01-14;2025-01-16;2;Complément alimentaire;Beauté & Santé;3;10.97;32.91;Livraison endommagée;Remboursé;Site web;UPS;Grand Est;Reims
CMD-11666;RET-21666;2024-07-14;2024-07-28;14;Crème hydratante;Beauté & Santé;1;295.51;295.51;Livraison endommagée;Échangé;Téléphone;Mondial Relay;Normandie;Rouen
CMD-11667;RET-21667;2024-09-30;2024-10-20;20;Complément alimentaire;Beauté & Santé;1;247.62;247.62;Changement d'avis;Remboursé;Site web;Mondial Relay;Normandie;Caen
CMD-11668;RET-21668;2024-09-09;2024-09-28;19;Lampe;Maison & Jardin;2;125.7;251.4;Commande en double;Remboursé;Site web;Chronopost;Hauts-de-France;Amiens
CMD-11669;RET-21669;2024-12-29;2025-01-20;22;T-shirt;Vêtements;3;275.56;826.68;Changement d'avis;Remboursé;Application mobile;DHL;Provence-Alpes-Côte d'Azur;Marseille
CMD-11670;RET-21670;2024-04-25;2024-04-28;3;Tapis de yoga;Sport & Loisirs;2;242.14;484.28;Livraison endommagée;Remboursé;Marketplace;UPS;Île-de-France;Paris
CMD-11671;RET-21671;2024-06-12;2024-06-26;14;Coussin;Maison & Jardin;2;341.79;683.58;Mauvaise taille / couleur;Remboursé;Site web;Colissimo;Nouvelle-Aquitaine;Bordeaux
CMD-11672;RET-21672;2024-09-08;2024-09-24;16;Smartphone;Électronique;1;212.0;212.0;Commande en double;Remboursé;Téléphone;DHL;Normandie;Caen
CMD-11673;RET-21673;2024-05-28;2024-05-30;2;Plante artificielle;Maison & Jardin;2;242.02;484.04;Livraison endommagée;Échangé;Site web;UPS;Hauts-de-France;Valenciennes
CMD-11674;RET-21674;2024-03-23;2024-04-03;11;Résistance élastique;Sport & Loisirs;1;14.88;14.88;Mauvaise taille / couleur;Remboursé;Marketplace;DHL;Hauts-de-France;Amiens
CMD-11675;RET-21675;2024-11-28;2024-12-27;29;Montre connectée;Électronique;2;276.06;552.12;Délai de livraison trop long;Remboursé;Application mobile;Mondial Relay;Hauts-de-France;Amiens
CMD-11676;RET-21676;2024-03-12;2024-03-26;14;Pantalon;Vêtements;2;97.75;195.5;Commande en double;En cours de traitement;Site web;UPS;Grand Est;Reims
CMD-11677;RET-21677;2024-08-17;2024-09-09;23;Lampe;Maison & Jardin;1;144.81;144.81;Changement d'avis;Remboursé;Site web;UPS;Provence-Alpes-Côte d'Azur;Toulon
CMD-11678;RET-21678;2024-05-19;2024-06-16;28;T-shirt;Vêtements;1;61.73;61.73;Mauvaise taille / couleur;En cours de traitement;Application mobile;UPS;Nouvelle-Aquitaine;Pau
CMD-11679;RET-21679;2024-08-04;2024-08-17;13;Veste;Vêtements;3;32.89;98.67;Produit défectueux;Remboursé;Téléphone;Colissimo;Île-de-France;Paris
CMD-11680;RET-21680;2024-09-04;2024-10-04;30;Brosse à dents électrique;Beauté & Santé;3;280.94;842.82;Produit défectueux;En cours de traitement;Application mobile;Colissimo;Grand Est;Strasbourg
CMD-11681;RET-21681;2024-10-26;2024-11-14;19;Parfum;Beauté & Santé;2;251.73;503.46;Produit défectueux;Remboursé;Application mobile;DHL;Pays de la Loire;Nantes
CMD-11682;RET-21682;2024-10-11;2024-11-10;30;Écouteurs;Électronique;2;55.87;111.74;Livraison endommagée;Échangé;Site web;Chronopost;Grand Est;Reims
CMD-11683;RET-21683;2024-04-23;2024-05-23;30;T-shirt;Vêtements;1;189.78;189.78;Commande en double;Remboursé;Site web;DHL;Occitanie;Nîmes
CMD-11684;RET-21684;2025-02-17;2025-02-26;19;Casque vélo;Sport & Loisirs;1;166.81;166.81;Produit défectueux;Refusé;Téléphone;Chronopost;Provence-Alpes-Côte d'Azur;Toulon
CMD-11685;RET-21685;2024-08-03;2024-08-08;5;Montre connectée;Électronique;3;265.4;796.2;Livraison endommagée;Remboursé;Marketplace;DHL;Pays de la Loire;Angers
CMD-11686;RET-21686;2024-03-22;2024-03-24;2;Résistance élastique;Sport & Loisirs;2;231.96;463.92;Mauvaise taille / couleur;Échangé;Marketplace;Colissimo;Hauts-de-France;Valenciennes
CMD-11687;RET-21687;2024-04-24;2024-04-29;5;Pantalon;Vêtements;3;344.81;1034.43;Changement d'avis;Échangé;Téléphone;Mondial Relay;Hauts-de-France;Valenciennes
CMD-11688;RET-21688;2024-04-10;2024-04-25;15;Sac de sport;Sport & Loisirs;1;92.58;92.58;Changement d'avis;Échangé;Application mobile;Colissimo;Hauts-de-France;Valenciennes
CMD-11689;RET-21689;2024-06-04;2024-07-02;28;Complément alimentaire;Beauté & Santé;2;242.93;485.86;Ne correspond pas à la description;Remboursé;Application mobile;Colissimo;Auvergne-Rhône-Alpes;Grenoble
CMD-11690;RET-21690;2025-01-02;2025-01-28;26;Gourde;Sport & Loisirs;1;96.68;96.68;Mauvaise taille / couleur;Refusé;Téléphone;DHL;Occitanie;Toulouse
CMD-11691;RET-21691;2024-12-02;2024-12-19;17;Veste;Vêtements;3;313.89;941.67;Livraison endommagée;Remboursé;Marketplace;Colissimo;Provence-Alpes-Côte d'Azur;Marseille
CMD-11692;RET-21692;2024-11-16;2024-11-19;3;Sac de sport;Sport & Loisirs;2;181.75;363.5;Livraison endommagée;Remboursé;Site web;DHL;Pays de la Loire;Nantes
CMD-11693;RET-21693;2024-07-06;2024-08-05;30;Tapis;Maison & Jardin;2;155.35;310.7;Commande en double;En cours de traitement;Application mobile;UPS;Pays de la Loire;Nantes
CMD-11694;RET-21694;2024-12-31;2025-01-20;20;Robe;Vêtements;3;276.65;829.95;Changement d'avis;Échangé;Téléphone;DHL;Auvergne-Rhône-Alpes;Lyon
CMD-11695;RET-21695;2024-06-29;2024-07-20;21;Crème hydratante;Beauté & Santé;1;192.45;192.45;Changement d'avis;En cours de traitement;Marketplace;Mondial Relay;Pays de la Loire;Le Mans
CMD-11696;RET-21696;2024-12-13;2025-01-01;19;Casque vélo;Sport & Loisirs;3;184.93;554.79;Mauvaise taille / couleur;Remboursé;Téléphone;UPS;Nouvelle-Aquitaine;Limoges
CMD-11697;RET-21697;2024-12-19;2025-01-11;23;Robe;Vêtements;1;103.24;103.24;Produit défectueux;Remboursé;Site web;Colissimo;Bretagne;Quimper
CMD-11698;RET-21698;2024-12-29;2025-01-16;18;Résistance élastique;Sport & Loisirs;1;101.05;101.05;Changement d'avis;Échangé;Site web;Chronopost;Occitanie;Nîmes
CMD-11699;RET-21699;2024-06-27;2024-07-16;19;Tablette;Électronique;1;345.01;345.01;Produit défectueux;En cours de traitement;Site web;Mondial Relay;Pays de la Loire;Angers
CMD-11700;RET-21700;2024-06-13;2024-06-19;6;Complément alimentaire;Beauté & Santé;1;251.97;251.97;Produit défectueux;Remboursé;Marketplace;Colissimo;Pays de la Loire;Nantes
CMD-11701;RET-21701;2024-05-31;2024-06-08;8;T-shirt;Vêtements;1;31.43;31.43;Mauvaise taille / couleur;Remboursé;Site web;Colissimo;Pays de la Loire;Angers
CMD-11702;RET-21702;2024-11-13;2024-12-10;27;Complément alimentaire;Beauté & Santé;3;173.49;520.47;Produit défectueux;Remboursé;Site web;DHL;Grand Est;Strasbourg
CMD-11703;RET-21703;2024-09-10;2024-10-06;26;Écouteurs;Électronique;1;321.87;321.87;Ne correspond pas à la description;Remboursé;Site web;Colissimo;Occitanie;Nîmes
CMD-11704;RET-21704;2024-12-24;2025-01-10;17;Chargeur;Électronique;2;153.19;306.38;Produit défectueux;Remboursé;Site web;Mondial Relay;Pays de la Loire;Le Mans
CMD-11705;RET-21705;2024-08-06;2024-09-02;27;Smartphone;Électronique;1;77.51;77.51;Livraison endommagée;Remboursé;Site web;DHL;Île-de-France;Boulogne-Billancourt
CMD-11706;RET-21706;2024-07-18;2024-07-29;11;Parfum;Beauté & Santé;2;293.59;587.18;Livraison endommagée;Remboursé;Site web;UPS;Provence-Alpes-Côte d'Azur;Marseille
CMD-11707;RET-21707;2024-09-30;2024-10-09;9;Smartphone;Électronique;1;317.7;317.7;Ne correspond pas à la description;Remboursé;Site web;Chronopost;Grand Est;Reims
CMD-11708;RET-21708;2024-07-20;2024-07-21;1;Casque vélo;Sport & Loisirs;2;44.19;88.38;Ne correspond pas à la description;Échangé;Site web;Mondial Relay;Normandie;Le Havre
CMD-11709;RET-21709;2024-03-05;2024-03-17;12;Sérum visage;Beauté & Santé;2;152.69;305.38;Mauvaise taille / couleur;Remboursé;Marketplace;Mondial Relay;Occitanie;Montpellier
CMD-11710;RET-21710;2025-01-10;2025-01-23;13;Robe;Vêtements;3;166.1;498.3;Ne correspond pas à la description;Remboursé;Application mobile;Mondial Relay;Île-de-France;Versailles
CMD-11711;RET-21711;2024-04-27;2024-05-13;16;Parfum;Beauté & Santé;3;34.7;104.1;Commande en double;Remboursé;Site web;Colissimo;Île-de-France;Boulogne-Billancourt
CMD-11712;RET-21712;2024-12-14;2024-12-29;15;Tapis de yoga;Sport & Loisirs;3;212.2;636.6;Livraison endommagée;Remboursé;Marketplace;DHL;Nouvelle-Aquitaine;Bordeaux
CMD-11713;RET-21713;2024-10-16;2024-11-13;28;Complément alimentaire;Beauté & Santé;3;292.55;877.65;Produit défectueux;Refusé;Application mobile;Colissimo;Nouvelle-Aquitaine;Pau
CMD-11714;RET-21714;2024-12-15;2024-12-27;12;T-shirt;Vêtements;2;132.81;265.62;Délai de livraison trop long;Remboursé;Application mobile;DHL;Pays de la Loire;Angers
CMD-11715;RET-21715;2025-02-22;2025-02-25;3;Robe;Vêtements;2;140.93;281.86;Produit défectueux;Échangé;Marketplace;Mondial Relay;Nouvelle-Aquitaine;Bordeaux
CMD-11716;RET-21716;2024-05-11;2024-05-20;9;Montre connectée;Électronique;3;211.36;634.08;Ne correspond pas à la description;Remboursé;Application mobile;UPS;Nouvelle-Aquitaine;Pau
CMD-11717;RET-21717;2024-08-16;2024-09-02;17;Crème hydratante;Beauté & Santé;2;28.15;56.3;Changement d'avis;Remboursé;Site web;Mondial Relay;Hauts-de-France;Valenciennes
CMD-11718;RET-21718;2024-08-22;2024-09-13;22;Tapis;Maison & Jardin;2;293.37;586.74;Mauvaise taille / couleur;Remboursé;Site web;Mondial Relay;Île-de-France;Boulogne-Billancourt
CMD-11719;RET-21719;2024-05-09;2024-05-14;5;Plante artificielle;Maison & Jardin;1;251.5;251.5;Produit défectueux;Échangé;Site web;DHL;Île-de-France;Versailles
CMD-11720;RET-21720;2024-09-23;2024-10-02;9;Chargeur;Électronique;1;81.83;81.83;Livraison endommagée;Remboursé;Site web;Chronopost;Nouvelle-Aquitaine;Pau
CMD-11721;RET-21721;2024-12-09;2024-12-29;20;Tapis;Maison & Jardin;1;29.86;29.86;Changement d'avis;En cours de traitement;Application mobile;Chronopost;Bretagne;Quimper
CMD-11722;RET-21722;2025-02-13;2025-02-22;9;Gourde;Sport & Loisirs;1;56.32;56.32;Mauvaise taille / couleur;Refusé;Téléphone;DHL;Grand Est;Strasbourg
CMD-11723;RET-21723;2024-03-01;2024-03-17;16;Smartphone;Électronique;2;330.61;661.22;Produit défectueux;Remboursé;Site web;Chronopost;Île-de-France;Paris
CMD-11724;RET-21724;2024-10-21;2024-11-19;29;Smartphone;Électronique;2;73.22;146.44;Livraison endommagée;Échangé;Site web;UPS;Auvergne-Rhône-Alpes;Clermont-Ferrand
CMD-11725;RET-21725;2024-03-25;2024-04-21;27;Sérum visage;Beauté & Santé;1;24.91;24.91;Commande en double;Échangé;Application mobile;Colissimo;Bretagne;Rennes
CMD-11726;RET-21726;2024-10-31;2024-11-09;9;Montre connectée;Électronique;3;276.97;830.91;Ne correspond pas à la description;Remboursé;Marketplace;Chronopost;Pays de la Loire;Le Mans
CMD-11727;RET-21727;2024-12-13;2024-12-30;17;Sac de sport;Sport & Loisirs;3;198.81;596.43;Ne correspond pas à la description;Échangé;Site web;UPS;Occitanie;Montpellier
CMD-11728;RET-21728;2024-04-26;2024-05-10;14;Montre connectée;Électronique;3;184.99;554.97;Ne correspond pas à la description;Remboursé;Application mobile;Chronopost;Nouvelle-Aquitaine;Pau
CMD-11729;RET-21729;2024-04-03;2024-04-05;2;Tapis;Maison & Jardin;1;62.27;62.27;Changement d'avis;Remboursé;Site web;UPS;Pays de la Loire;Le Mans
